block_2010,pop_2010,ward_2002,ward_2011
550790206001028,186,Milwaukee - C 216,Milwaukee - C 294
550790206001029,143,Milwaukee - C 216,Milwaukee - C 294
550790206002000,80,Milwaukee - C 250,Milwaukee - C 297
550790206002001,80,Milwaukee - C 250,Milwaukee - C 297
550790206002002,79,Milwaukee - C 250,Milwaukee - C 297
550790206002003,106,Milwaukee - C 250,Milwaukee - C 297
550790206002004,61,Milwaukee - C 250,Milwaukee - C 297
550790206002005,0,Milwaukee - C 250,Milwaukee - C 297
550790206002006,69,Milwaukee - C 250,Milwaukee - C 297
550790206002007,93,Milwaukee - C 250,Milwaukee - C 297
550790206002008,182,Milwaukee - C 250,Milwaukee - C 297
550790206002009,53,Milwaukee - C 250,Milwaukee - C 297
550790206002010,46,Milwaukee - C 249,Milwaukee - C 295
550790206002011,40,Milwaukee - C 256,Milwaukee - C 296
550790206002012,46,Milwaukee - C 256,Milwaukee - C 296
550790206002013,49,Milwaukee - C 256,Milwaukee - C 296
550790206002014,98,Milwaukee - C 256,Milwaukee - C 296
550790206002015,127,Milwaukee - C 249,Milwaukee - C 295
550790206002016,128,Milwaukee - C 249,Milwaukee - C 295
550790206002017,54,Milwaukee - C 249,Milwaukee - C 295
550790206002018,215,Milwaukee - C 216,Milwaukee - C 294
550790206002019,193,Milwaukee - C 216,Milwaukee - C 294
550790207001000,38,Milwaukee - C 251,Milwaukee - C 298
550790207001001,67,Milwaukee - C 251,Milwaukee - C 298
550790207001002,90,Milwaukee - C 251,Milwaukee - C 298
550790207001003,71,Milwaukee - C 251,Milwaukee - C 298
550790207001004,86,Milwaukee - C 251,Milwaukee - C 298
550790207001005,37,Milwaukee - C 255,Milwaukee - C 301
550790207001006,33,Milwaukee - C 255,Milwaukee - C 301
550790207001007,27,Milwaukee - C 255,Milwaukee - C 301
550790207001008,65,Milwaukee - C 255,Milwaukee - C 301
550790207001009,64,Milwaukee - C 255,Milwaukee - C 301
550790207001010,17,Milwaukee - C 255,Milwaukee - C 301
550790207001011,45,Milwaukee - C 255,Milwaukee - C 301
550790207001012,68,Milwaukee - C 255,Milwaukee - C 301
550790207001013,16,Milwaukee - C 255,Milwaukee - C 301
550790207001014,27,Milwaukee - C 255,Milwaukee - C 301
550790207002000,70,Milwaukee - C 255,Milwaukee - C 301
550790207002001,283,Milwaukee - C 255,Milwaukee - C 301
550790207002002,37,Milwaukee - C 255,Milwaukee - C 301
550790207002003,14,Milwaukee - C 255,Milwaukee - C 301
550790207002004,92,Milwaukee - C 255,Milwaukee - C 301
550790207002005,84,Milwaukee - C 255,Milwaukee - C 301
550790207002006,73,Milwaukee - C 255,Milwaukee - C 301
550790207002007,15,Milwaukee - C 255,Milwaukee - C 301
550790207003000,37,Milwaukee - C 255,Milwaukee - C 301
550790207003001,63,Milwaukee - C 255,Milwaukee - C 301
550790207003002,75,Milwaukee - C 255,Milwaukee - C 301
550790207003003,54,Milwaukee - C 255,Milwaukee - C 301
550790207003004,113,Milwaukee - C 255,Milwaukee - C 301
550790207003005,11,Milwaukee - C 255,Milwaukee - C 301
550790207003006,52,Milwaukee - C 255,Milwaukee - C 301
550790207003007,79,Milwaukee - C 255,Milwaukee - C 301
550790207003008,52,Milwaukee - C 255,Milwaukee - C 301
550790207003009,43,Milwaukee - C 255,Milwaukee - C 301
550790207003010,30,Milwaukee - C 255,Milwaukee - C 301
550790207003011,47,Milwaukee - C 255,Milwaukee - C 301
550790207003012,57,Milwaukee - C 255,Milwaukee - C 301
550790207003013,32,Milwaukee - C 255,Milwaukee - C 301
550790207003014,0,Milwaukee - C 255,Milwaukee - C 301
550790207003015,39,Milwaukee - C 255,Milwaukee - C 301
550790207003016,49,Milwaukee - C 255,Milwaukee - C 301
550790207004000,83,Milwaukee - C 256,Milwaukee - C 296
550790207004001,63,Milwaukee - C 256,Milwaukee - C 296
550790207004002,59,Milwaukee - C 256,Milwaukee - C 296
550790207004003,62,Milwaukee - C 256,Milwaukee - C 296
550790207004004,97,Milwaukee - C 256,Milwaukee - C 296
550790207004005,103,Milwaukee - C 256,Milwaukee - C 296
550790207004006,59,Milwaukee - C 256,Milwaukee - C 296
550790207004007,78,Milwaukee - C 256,Milwaukee - C 296
550790207004008,57,Milwaukee - C 256,Milwaukee - C 296
550790207004009,36,Milwaukee - C 256,Milwaukee - C 296
550790207005000,50,Milwaukee - C 256,Milwaukee - C 296
550790207005001,51,Milwaukee - C 256,Milwaukee - C 296
550790207005002,48,Milwaukee - C 256,Milwaukee - C 296
550790207005003,52,Milwaukee - C 256,Milwaukee - C 296
550790207005004,101,Milwaukee - C 256,Milwaukee - C 296
550790207005005,90,Milwaukee - C 256,Milwaukee - C 296
550790207005006,90,Milwaukee - C 256,Milwaukee - C 296
550790207005007,100,Milwaukee - C 256,Milwaukee - C 296
550790207006000,93,Milwaukee - C 251,Milwaukee - C 298
550790207006001,97,Milwaukee - C 251,Milwaukee - C 298
550790207006002,72,Milwaukee - C 251,Milwaukee - C 298
550790207006003,72,Milwaukee - C 250,Milwaukee - C 297
550790207006004,72,Milwaukee - C 250,Milwaukee - C 297
550790207006005,65,Milwaukee - C 250,Milwaukee - C 298
550790207006006,61,Milwaukee - C 250,Milwaukee - C 298
550790207006007,44,Milwaukee - C 250,Milwaukee - C 298
550790207006008,69,Milwaukee - C 250,Milwaukee - C 297
550790207006009,87,Milwaukee - C 250,Milwaukee - C 297
550790207006010,48,Milwaukee - C 250,Milwaukee - C 297
550790208001000,92,Milwaukee - C 254,Milwaukee - C 299
550790208001001,0,Milwaukee - C 254,Milwaukee - C 299
550790208001002,0,Milwaukee - C 254,Milwaukee - C 299
550790208001003,97,Milwaukee - C 254,Milwaukee - C 299
550790208001004,85,Milwaukee - C 254,Milwaukee - C 299
550790208001005,51,Milwaukee - C 254,Milwaukee - C 299
550790208001006,130,Milwaukee - C 254,Milwaukee - C 299
550790208001007,142,Milwaukee - C 254,Milwaukee - C 299
550790208002000,15,Milwaukee - C 253,Milwaukee - C 300
550790208002001,80,Milwaukee - C 253,Milwaukee - C 300
550790208002002,64,Milwaukee - C 253,Milwaukee - C 300
550790208002003,73,Milwaukee - C 253,Milwaukee - C 300
550790208002004,100,Milwaukee - C 253,Milwaukee - C 300
550790208002005,71,Milwaukee - C 253,Milwaukee - C 300
550790208002006,74,Milwaukee - C 253,Milwaukee - C 300
550790208002007,84,Milwaukee - C 253,Milwaukee - C 300
550790208002008,67,Milwaukee - C 253,Milwaukee - C 300
550790208002009,14,Milwaukee - C 253,Milwaukee - C 300
550790208002010,0,Milwaukee - C 254,Milwaukee - C 299
550790208003000,35,Milwaukee - C 254,Milwaukee - C 299
550790208003001,38,Milwaukee - C 254,Milwaukee - C 299
550790208003002,58,Milwaukee - C 253,Milwaukee - C 300
550790208003003,45,Milwaukee - C 253,Milwaukee - C 300
550790208003004,91,Milwaukee - C 254,Milwaukee - C 299
550790208003005,52,Milwaukee - C 254,Milwaukee - C 299
550790208003006,20,Milwaukee - C 254,Milwaukee - C 299
550790208003007,119,Milwaukee - C 254,Milwaukee - C 299
550790208003008,0,Milwaukee - C 253,Milwaukee - C 300
550790208003009,92,Milwaukee - C 254,Milwaukee - C 299
550790208003010,52,Milwaukee - C 254,Milwaukee - C 299
550790208003011,21,Milwaukee - C 254,Milwaukee - C 299
550790208003012,0,Milwaukee - C 254,Milwaukee - C 299
550790208003013,0,Milwaukee - C 254,Milwaukee - C 299
550790208003014,0,Milwaukee - C 254,St. Francis - C 1
550790208003015,4,Milwaukee - C 254,St. Francis - C 1
550790208003016,2,St. Francis - C 5,St. Francis - C 1
550790208003017,0,St. Francis - C 5,St. Francis - C 1
550790208004000,0,NA,NA
550790208004001,0,NA,NA
550790208004002,2,Milwaukee - C 253,Milwaukee - C 300
550790208004003,50,Milwaukee - C 253,Milwaukee - C 300
550790208004004,46,Milwaukee - C 253,Milwaukee - C 300
550790208004005,80,Milwaukee - C 253,Milwaukee - C 300
550790208004006,69,Milwaukee - C 252,Milwaukee - C 300
550790208004007,61,Milwaukee - C 252,Milwaukee - C 300
550790208004008,89,Milwaukee - C 253,Milwaukee - C 300
550790208004009,88,Milwaukee - C 253,Milwaukee - C 300
550790208004010,78,Milwaukee - C 253,Milwaukee - C 300
550790208004011,6,Milwaukee - C 253,Milwaukee - C 300
550790208005000,80,Milwaukee - C 252,Milwaukee - C 300
550790208005001,39,Milwaukee - C 252,Milwaukee - C 299
550790208005002,33,Milwaukee - C 252,Milwaukee - C 299
550790208005003,45,Milwaukee - C 252,Milwaukee - C 299
550790208005004,77,Milwaukee - C 252,Milwaukee - C 299
550790208005005,73,Milwaukee - C 254,Milwaukee - C 299
550790208005006,116,Milwaukee - C 253,Milwaukee - C 300
550790208005007,109,Milwaukee - C 253,Milwaukee - C 300
550790209001000,32,Milwaukee - C 257,Milwaukee - C 302
550790209001001,72,Milwaukee - C 257,Milwaukee - C 302
550790209001002,345,Milwaukee - C 257,Milwaukee - C 302
550790209001003,51,Milwaukee - C 257,Milwaukee - C 302
550790209001004,43,Milwaukee - C 257,Milwaukee - C 302
550790209001005,149,Milwaukee - C 257,Milwaukee - C 302
550790209001006,41,Milwaukee - C 257,Milwaukee - C 302
550790209001007,22,Milwaukee - C 257,Milwaukee - C 302
550790209001008,21,Milwaukee - C 257,Milwaukee - C 302
550790209001009,0,Milwaukee - C 257,Milwaukee - C 302
550790209001010,39,Milwaukee - C 257,Milwaukee - C 302
550790209002000,60,Milwaukee - C 257,Milwaukee - C 302
550790209002001,64,Milwaukee - C 224,Milwaukee - C 303
550790209002002,75,Milwaukee - C 224,Milwaukee - C 303
550790209002003,290,Milwaukee - C 224,Milwaukee - C 303
550790209002004,182,Milwaukee - C 224,Milwaukee - C 303
550790209002005,82,Milwaukee - C 224,Milwaukee - C 303
550790209002006,26,Milwaukee - C 224,Milwaukee - C 303
550790209002007,36,Milwaukee - C 224,Milwaukee - C 303
550790209002008,65,Milwaukee - C 224,Milwaukee - C 303
550790209002009,39,Milwaukee - C 224,Milwaukee - C 303
550790209003000,57,Milwaukee - C 257,Milwaukee - C 302
550790209003001,152,Milwaukee - C 257,Milwaukee - C 302
550790209003002,78,Milwaukee - C 257,Milwaukee - C 302
550790209003003,54,Milwaukee - C 216,Milwaukee - C 303
550790209003004,130,Milwaukee - C 216,Milwaukee - C 303
550790209003005,39,Milwaukee - C 216,Milwaukee - C 303
550790209003006,48,Milwaukee - C 216,Milwaukee - C 303
550790209003007,65,Milwaukee - C 216,Milwaukee - C 303
550790209003008,196,Milwaukee - C 257,Milwaukee - C 302
550790210001000,0,St. Francis - C 4,St. Francis - C 4
550790210001001,283,Milwaukee - C 234,Milwaukee - C 317
550790210001002,59,Milwaukee - C 234,Milwaukee - C 317
550790210001003,61,Milwaukee - C 234,Milwaukee - C 317
550790210001004,183,Milwaukee - C 234,Milwaukee - C 317
550790210001005,191,Milwaukee - C 234,Milwaukee - C 317
550790210001006,46,Milwaukee - C 234,Milwaukee - C 317
550790210001007,77,Milwaukee - C 234,Milwaukee - C 317
550790210001008,61,Milwaukee - C 234,Milwaukee - C 317
550790210001009,53,Milwaukee - C 234,Milwaukee - C 317
550790210001010,28,Milwaukee - C 234,Milwaukee - C 317
550790210001011,0,St. Francis - C 4,St. Francis - C 4
550790210002000,187,Milwaukee - C 234,Milwaukee - C 317
550790210002001,187,Milwaukee - C 234,Milwaukee - C 317
550790210002002,107,Milwaukee - C 224,Milwaukee - C 303
550790210002003,170,Milwaukee - C 224,Milwaukee - C 303
550790210002004,132,Milwaukee - C 224,Milwaukee - C 303
550790210002005,114,Milwaukee - C 224,Milwaukee - C 303
550790210002006,28,Milwaukee - C 224,Milwaukee - C 303
550790210002007,26,Milwaukee - C 224,Milwaukee - C 303
550790210002008,27,Milwaukee - C 224,Milwaukee - C 303
550790210002009,37,Milwaukee - C 224,Milwaukee - C 303
550790210002010,132,Milwaukee - C 234,Milwaukee - C 317
550790211001000,52,Milwaukee - C 217,Milwaukee - C 305
550790211001001,71,Milwaukee - C 217,Milwaukee - C 305
550790211001002,76,Milwaukee - C 223,Milwaukee - C 305
550790211001003,71,Milwaukee - C 223,Milwaukee - C 305
550790211001004,46,Milwaukee - C 223,Milwaukee - C 305
550790211001005,0,Milwaukee - C 223,Milwaukee - C 305
550790211001006,0,Milwaukee - C 223,Milwaukee - C 305
550790211001007,105,Milwaukee - C 223,Milwaukee - C 305
550790211001008,39,Milwaukee - C 223,Milwaukee - C 305
550790211001009,26,Milwaukee - C 223,Milwaukee - C 305
550790211001010,61,Milwaukee - C 223,Milwaukee - C 305
550790211001011,14,Milwaukee - C 223,Milwaukee - C 305
550790211001012,17,Milwaukee - C 223,Milwaukee - C 305
550790211001013,26,Milwaukee - C 223,Milwaukee - C 305
550790211001014,54,Milwaukee - C 223,Milwaukee - C 305
550790211001015,87,Milwaukee - C 225,Milwaukee - C 304
550790211001016,74,Milwaukee - C 223,Milwaukee - C 305
550790211001017,62,Milwaukee - C 223,Milwaukee - C 305
550790211001018,111,Milwaukee - C 223,Milwaukee - C 305
550790211001019,72,Milwaukee - C 223,Milwaukee - C 305
550790211001020,62,Milwaukee - C 223,Milwaukee - C 305
550790211001021,75,Milwaukee - C 225,Milwaukee - C 304
550790211001022,62,Milwaukee - C 225,Milwaukee - C 304
550790211001023,64,Milwaukee - C 225,Milwaukee - C 304
550790211001024,37,Milwaukee - C 223,Milwaukee - C 305
550790212001000,170,Milwaukee - C 225,Milwaukee - C 304
550790212001001,32,Milwaukee - C 225,Milwaukee - C 304
550790212001002,46,Milwaukee - C 225,Milwaukee - C 304
550790212001003,78,Milwaukee - C 225,Milwaukee - C 304
550790212001004,48,Milwaukee - C 225,Milwaukee - C 304
550790212001005,177,Milwaukee - C 225,Milwaukee - C 304
550790212001006,60,Milwaukee - C 225,Milwaukee - C 304
550790212001007,59,Milwaukee - C 225,Milwaukee - C 304
550790212001008,46,Milwaukee - C 225,Milwaukee - C 304
550790212001009,54,Milwaukee - C 225,Milwaukee - C 304
550790212001010,69,Milwaukee - C 225,Milwaukee - C 304
550790212001011,226,Milwaukee - C 225,Milwaukee - C 304
550790212001012,300,Milwaukee - C 225,Milwaukee - C 304
550790212001013,0,Milwaukee - C 225,Milwaukee - C 304
550790212001014,32,Milwaukee - C 225,Milwaukee - C 304
550790212001015,40,Milwaukee - C 225,Milwaukee - C 304
550790212001016,0,Milwaukee - C 225,Milwaukee - C 304
550790212001017,0,Milwaukee - C 225,Milwaukee - C 304
550790212002000,0,Milwaukee - C 223,Milwaukee - C 305
550790212002001,2,Milwaukee - C 223,Milwaukee - C 305
550790212002002,2,Milwaukee - C 223,Milwaukee - C 305
550790212002003,541,Milwaukee - C 223,Milwaukee - C 305
550790212002004,14,Milwaukee - C 225,Milwaukee - C 304
550790212002005,22,Milwaukee - C 226,Milwaukee - C 308
550790212002006,79,Milwaukee - C 225,Milwaukee - C 304
550790213001000,244,Milwaukee - C 221,Milwaukee - C 306
550790213001001,30,Milwaukee - C 221,Milwaukee - C 306
550790213001002,88,Milwaukee - C 221,Milwaukee - C 306
550790213001003,76,Milwaukee - C 221,Milwaukee - C 306
550790213001004,81,Milwaukee - C 221,Milwaukee - C 306
550790213001005,0,Milwaukee - C 222,Milwaukee - C 307
550790213001006,0,Milwaukee - C 221,Milwaukee - C 306
550790213001007,180,Milwaukee - C 221,Milwaukee - C 306
550790213001008,77,Milwaukee - C 222,Milwaukee - C 307
550790213001009,72,Milwaukee - C 221,Milwaukee - C 306
550790213001010,7,Milwaukee - C 221,Milwaukee - C 306
550790213001011,14,Milwaukee - C 221,Milwaukee - C 306
550790213001012,139,Milwaukee - C 222,Milwaukee - C 307
550790213001013,157,Milwaukee - C 222,Milwaukee - C 307
550790213001014,5,Milwaukee - C 222,Milwaukee - C 307
550790213001015,32,Milwaukee - C 222,Milwaukee - C 307
550790213001016,199,Milwaukee - C 222,Milwaukee - C 307
550790213001017,105,Milwaukee - C 222,Milwaukee - C 307
550790213001018,50,Milwaukee - C 222,Milwaukee - C 307
550790213001019,75,Milwaukee - C 222,Milwaukee - C 307
550790214001000,58,Milwaukee - C 222,Milwaukee - C 307
550790214001001,157,Milwaukee - C 222,Milwaukee - C 307
550790214001002,0,Milwaukee - C 226,Milwaukee - C 308
550790214001003,0,Milwaukee - C 226,Milwaukee - C 308
550790214001004,0,Milwaukee - C 226,Milwaukee - C 308
550790214001005,35,Milwaukee - C 222,Milwaukee - C 307
550790214001006,44,Milwaukee - C 222,Milwaukee - C 307
550790214001007,0,Milwaukee - C 226,Milwaukee - C 308
550790214001008,633,Milwaukee - C 226,Milwaukee - C 308
550790214001009,0,Milwaukee - C 226,Milwaukee - C 308
550790214001010,141,Milwaukee - C 226,Milwaukee - C 308
550790214001011,104,Milwaukee - C 226,Milwaukee - C 308
550790214001012,104,Milwaukee - C 226,Milwaukee - C 308
550790214001013,169,Milwaukee - C 226,Milwaukee - C 308
550790214001014,0,Milwaukee - C 226,Milwaukee - C 308
550790214001015,0,Milwaukee - C 226,Milwaukee - C 308
550790214001016,104,Milwaukee - C 226,Milwaukee - C 308
550790214002000,48,Milwaukee - C 222,Milwaukee - C 307
550790214002001,25,Milwaukee - C 222,Milwaukee - C 307
550790214002002,96,Milwaukee - C 222,Milwaukee - C 307
550790214002003,75,Milwaukee - C 222,Milwaukee - C 307
550790214002004,36,Milwaukee - C 222,Milwaukee - C 307
550790214002005,100,Milwaukee - C 222,Milwaukee - C 307
550790214002006,67,Milwaukee - C 222,Milwaukee - C 307
550790214002007,46,Milwaukee - C 222,Milwaukee - C 307
550790214002008,1246,Milwaukee - C 226,Milwaukee - C 308
550790214002009,0,Milwaukee - C 222,Milwaukee - C 307
550790214002010,0,Milwaukee - C 222,Milwaukee - C 307
550790214002011,0,Milwaukee - C 226,Milwaukee - C 308
550790215001000,69,Milwaukee - C 228,Milwaukee - C 309
550790215001001,73,Milwaukee - C 228,Milwaukee - C 309
550790215001002,57,Milwaukee - C 228,Milwaukee - C 309
550790215001003,47,Milwaukee - C 228,Milwaukee - C 309
550790215001004,66,Milwaukee - C 228,Milwaukee - C 309
550790215001005,57,Milwaukee - C 228,Milwaukee - C 309
550790215001006,60,Milwaukee - C 228,Milwaukee - C 309
550790215001007,72,Milwaukee - C 228,Milwaukee - C 309
550790215001008,125,Milwaukee - C 228,Milwaukee - C 309
550790215001009,58,Milwaukee - C 228,Milwaukee - C 309
550790215001010,115,Milwaukee - C 228,Milwaukee - C 309
550790215002000,77,Milwaukee - C 230,Milwaukee - C 312
550790215002001,25,Milwaukee - C 230,Milwaukee - C 312
550790215002002,81,Milwaukee - C 230,Milwaukee - C 312
550790215002003,97,Milwaukee - C 230,Milwaukee - C 312
550790215002004,81,Milwaukee - C 230,Milwaukee - C 312
550790215002005,75,Milwaukee - C 230,Milwaukee - C 312
550790215002006,54,Milwaukee - C 230,Milwaukee - C 312
550790215002007,99,Milwaukee - C 230,Milwaukee - C 312
550790215002008,59,Milwaukee - C 230,Milwaukee - C 312
550790215002009,64,Milwaukee - C 230,Milwaukee - C 312
550790215002010,69,Milwaukee - C 230,Milwaukee - C 312
550790215002011,48,Milwaukee - C 230,Milwaukee - C 312
550790215002012,50,Milwaukee - C 230,Milwaukee - C 312
550790215002013,36,Milwaukee - C 230,Milwaukee - C 312
550790215002014,42,Milwaukee - C 230,Milwaukee - C 312
550790215002015,39,Milwaukee - C 230,Milwaukee - C 312
550790215002016,37,Milwaukee - C 230,Milwaukee - C 312
550790215002017,119,Milwaukee - C 230,Milwaukee - C 312
550790215003000,61,Milwaukee - C 228,Milwaukee - C 309
550790215003001,63,Milwaukee - C 228,Milwaukee - C 309
550790215003002,50,Milwaukee - C 228,Milwaukee - C 309
550790215003003,31,Milwaukee - C 228,Milwaukee - C 309
550790215003004,18,Milwaukee - C 228,Milwaukee - C 309
550790215003005,65,Milwaukee - C 228,Milwaukee - C 309
550790215003006,59,Milwaukee - C 228,Milwaukee - C 309
550790215003007,58,Milwaukee - C 228,Milwaukee - C 309
550790215003008,68,Milwaukee - C 228,Milwaukee - C 309
550790215003009,119,Milwaukee - C 228,Milwaukee - C 309
550790215003010,84,Milwaukee - C 228,Milwaukee - C 309
550790215003011,51,Milwaukee - C 228,Milwaukee - C 309
550790215003012,60,Milwaukee - C 228,Milwaukee - C 309
550790215003013,86,Milwaukee - C 228,Milwaukee - C 309
550790216001000,0,Milwaukee - C 233,Milwaukee - C 316
550790216001001,4,Milwaukee - C 233,Milwaukee - C 316
550790216001002,0,Milwaukee - C 233,Milwaukee - C 316
550790216001003,96,Milwaukee - C 233,Milwaukee - C 316
550790216001004,56,Milwaukee - C 233,Milwaukee - C 316
550790216001005,10,Milwaukee - C 233,Milwaukee - C 316
550790216001006,27,Milwaukee - C 233,Milwaukee - C 316
550790216001007,134,Milwaukee - C 233,Milwaukee - C 316
550790216001008,46,Milwaukee - C 233,Milwaukee - C 316
550790216001009,193,Milwaukee - C 229,Milwaukee - C 311
550790216001010,983,Milwaukee - C 229,Milwaukee - C 311
550790216001011,44,Milwaukee - C 229,Milwaukee - C 311
550790216001012,86,Milwaukee - C 229,Milwaukee - C 311
550790216001013,55,Milwaukee - C 229,Milwaukee - C 311
550790216001014,2,Milwaukee - C 233,Milwaukee - C 316
550790216001015,0,Milwaukee - C 233,Milwaukee - C 316
550790216001016,0,Milwaukee - C 233,Milwaukee - C 316
550790216001017,119,Milwaukee - C 233,Milwaukee - C 316
550790216001018,122,Milwaukee - C 233,Milwaukee - C 316
550790216001019,129,Milwaukee - C 233,Milwaukee - C 316
550790216002000,516,Milwaukee - C 227,Milwaukee - C 310
550790216002001,376,Milwaukee - C 227,Milwaukee - C 310
550790216002002,65,Milwaukee - C 227,Milwaukee - C 310
550790216002003,100,Milwaukee - C 227,Milwaukee - C 310
550790216002004,0,Milwaukee - C 227,Milwaukee - C 310
550790216002005,0,Milwaukee - C 227,Milwaukee - C 310
550790216002006,0,Milwaukee - C 228,Milwaukee - C 309
550790216002007,0,Milwaukee - C 228,Milwaukee - C 309
550790216002008,0,Milwaukee - C 228,Milwaukee - C 309
550790216002009,0,Milwaukee - C 228,Milwaukee - C 309
550790216002010,255,Milwaukee - C 228,Milwaukee - C 309
550790216002011,82,Milwaukee - C 228,Milwaukee - C 309
550790216002012,148,Milwaukee - C 227,Milwaukee - C 310
550790216002013,227,Milwaukee - C 227,Milwaukee - C 310
550790216002014,21,Milwaukee - C 228,Milwaukee - C 309
550790216002015,45,Milwaukee - C 228,Milwaukee - C 309
550790216002016,174,Milwaukee - C 230,Milwaukee - C 312
550790216002017,74,Milwaukee - C 230,Milwaukee - C 312
550790216002018,131,Milwaukee - C 230,Milwaukee - C 312
550790216002019,15,Milwaukee - C 230,Milwaukee - C 312
550790216002020,30,Milwaukee - C 230,Milwaukee - C 312
550790217001000,107,Milwaukee - C 229,Milwaukee - C 314
550790217001001,164,Milwaukee - C 229,Milwaukee - C 314
550790217001002,68,Milwaukee - C 229,Milwaukee - C 314
550790217001003,59,Milwaukee - C 229,Milwaukee - C 314
550790217001004,0,Milwaukee - C 229,Milwaukee - C 314
550790217001005,105,Milwaukee - C 229,Milwaukee - C 314
550790217001006,68,Milwaukee - C 229,Milwaukee - C 314
550790217001007,42,Milwaukee - C 229,Milwaukee - C 314
550790217001008,0,Milwaukee - C 229,Milwaukee - C 314
550790217001009,46,Milwaukee - C 229,Milwaukee - C 314
550790217001010,87,Milwaukee - C 229,Milwaukee - C 314
550790217002000,69,Milwaukee - C 230,Milwaukee - C 314
550790217002001,24,Milwaukee - C 230,Milwaukee - C 314
550790217002002,12,Milwaukee - C 230,Milwaukee - C 314
550790217002003,53,Milwaukee - C 231,Milwaukee - C 313
550790217002004,221,Milwaukee - C 231,Milwaukee - C 313
550790217002005,78,Milwaukee - C 231,Milwaukee - C 313
550790217002006,79,Milwaukee - C 231,Milwaukee - C 313
550790217002007,68,Milwaukee - C 230,Milwaukee - C 314
550790217002008,27,Milwaukee - C 230,Milwaukee - C 314
550790217002009,32,Milwaukee - C 230,Milwaukee - C 314
550790217002010,60,Milwaukee - C 230,Milwaukee - C 314
550790217002011,0,Milwaukee - C 230,Milwaukee - C 314
550790217002012,0,Milwaukee - C 230,Milwaukee - C 314
550790217002013,0,Milwaukee - C 230,Milwaukee - C 314
550790217002014,228,Milwaukee - C 231,Milwaukee - C 313
550790217002015,40,Milwaukee - C 231,Milwaukee - C 313
550790217002016,103,Milwaukee - C 230,Milwaukee - C 314
550790217002017,73,Milwaukee - C 231,Milwaukee - C 313
550790217002018,91,Milwaukee - C 232,Milwaukee - C 315
550790217002019,96,Milwaukee - C 230,Milwaukee - C 314
550790217002020,52,Milwaukee - C 232,Milwaukee - C 315
550790217002021,32,Milwaukee - C 232,Milwaukee - C 315
550790217002022,73,Milwaukee - C 231,Milwaukee - C 313
550790217003000,114,Milwaukee - C 232,Milwaukee - C 315
550790217003001,65,Milwaukee - C 232,Milwaukee - C 315
550790217003002,57,Milwaukee - C 232,Milwaukee - C 315
550790217003003,104,Milwaukee - C 232,Milwaukee - C 315
550790217003004,107,Milwaukee - C 232,Milwaukee - C 315
550790217003005,140,Milwaukee - C 232,Milwaukee - C 315
550790217003006,39,Milwaukee - C 232,Milwaukee - C 315
550790217003007,56,Milwaukee - C 232,Milwaukee - C 315
550790217003008,54,Milwaukee - C 231,Milwaukee - C 313
550790217003009,23,Milwaukee - C 231,Milwaukee - C 313
550790217003010,272,Milwaukee - C 231,Milwaukee - C 313
550790217003011,68,Milwaukee - C 231,Milwaukee - C 313
550790217003012,74,Milwaukee - C 231,Milwaukee - C 313
550790217003013,77,Milwaukee - C 231,Milwaukee - C 313
550790217003014,109,Milwaukee - C 231,Milwaukee - C 313
550790217003015,176,Milwaukee - C 232,Milwaukee - C 315
550790217003016,45,Milwaukee - C 232,Milwaukee - C 315
550790217003017,0,Milwaukee - C 232,Milwaukee - C 315
550790217004000,4,Milwaukee - C 232,Milwaukee - C 315
550790217004001,0,Milwaukee - C 232,Milwaukee - C 315
550790217004002,279,Milwaukee - C 232,Milwaukee - C 315
550790217004003,93,Milwaukee - C 232,Milwaukee - C 315
550790217004004,102,Milwaukee - C 232,Milwaukee - C 315
550790217004005,71,Milwaukee - C 232,Milwaukee - C 315
550790217004006,0,Milwaukee - C 232,Milwaukee - C 315
550790217004007,0,Milwaukee - C 232,Milwaukee - C 315
550790217004008,0,Milwaukee - C 232,Milwaukee - C 315
550790217004009,103,Milwaukee - C 232,Milwaukee - C 315
550790217004010,78,Milwaukee - C 232,Milwaukee - C 315
550790217004011,81,Milwaukee - C 232,Milwaukee - C 315
550790217004012,101,Milwaukee - C 232,Milwaukee - C 315
550790217005000,0,Milwaukee - C 234,Milwaukee - C 317
550790217005001,0,Milwaukee - C 234,Milwaukee - C 317
550790217005002,0,Milwaukee - C 234,Milwaukee - C 317
550790217005003,0,Milwaukee - C 234,Milwaukee - C 317
550790217005004,2,Milwaukee - C 233,Milwaukee - C 316
550790217005005,0,Milwaukee - C 233,Milwaukee - C 316
550790217005006,0,Milwaukee - C 233,Milwaukee - C 316
550790217005007,0,Milwaukee - C 233,Milwaukee - C 316
550790217005008,76,Milwaukee - C 233,Milwaukee - C 316
550790217005009,9,Milwaukee - C 233,Milwaukee - C 316
550790217005010,0,Milwaukee - C 233,Milwaukee - C 316
550790217005011,3,Milwaukee - C 233,Milwaukee - C 316
550790217005012,0,Milwaukee - C 233,Milwaukee - C 316
550790217005013,6,Milwaukee - C 233,Milwaukee - C 316
550790217005014,0,Milwaukee - C 234,Milwaukee - C 317
550790217005015,169,Milwaukee - C 233,Milwaukee - C 316
550790217005016,35,Milwaukee - C 233,Milwaukee - C 316
550790217005017,0,Milwaukee - C 233,Milwaukee - C 316
